Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Westbury, Southeast Houston",29.65,-95.48,Micro Center,29.724975553127997,-95.46689928963602,Electronics Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B,29.7479856,-95.4850284,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Costco,29.733971115841793,-95.43964074339954,Warehouse Store
"Westbury, Southeast Houston",29.65,-95.48,Highland Village,29.7416493273977,-95.44676971193074,Shopping Mall
"Westbury, Southeast Houston",29.65,-95.48,The Container Store,29.741415225598274,-95.46005247032731,Furniture / Home Store
"Westbury, Southeast Houston",29.65,-95.48,Whole Foods Market,29.749479791687545,-95.46163506664445,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Total Wine & More,29.751325699382097,-95.46231890674585,Wine Shop
"Westbury, Southeast Houston",29.65,-95.48,"Spec's Wines, Spirits & Finer Foods",29.7227454885471,-95.4401333159328,Liquor Store
"Westbury, Southeast Houston",29.65,-95.48,Trader Joe's,29.739137321386455,-95.41136096166395,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,The Vitamin Shoppe,29.7371869,-95.5012751,Supplement Shop
"Westbury, Southeast Houston",29.65,-95.48,"Spec's Wines, Spirits & Finer Foods",29.732484758031248,-95.46428225016463,Liquor Store
"Westbury, Southeast Houston",29.65,-95.48,Kirbside Bar,29.73915182491743,-95.41818404559953,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B,29.7379131,-95.4026184,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Walgreens,29.7409721,-95.4677254,Pharmacy
"Westbury, Southeast Houston",29.65,-95.48,Trader Joe's,29.75262739583288,-95.50144920293054,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Target,29.735120688291364,-95.5174901003278,Big Box Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B,29.7076528,-95.4698099,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Whole Foods Market,29.752211956945917,-95.5002600692758,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Rice Epicurean,29.746557109400666,-95.48589879169144,Fruit & Vegetable Store
"Westbury, Southeast Houston",29.65,-95.48,Kroger,29.7274415,-95.4305636,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,Walgreens,29.750449730198486,-95.49663081765169,Pharmacy
"Westbury, Southeast Houston",29.65,-95.48,Whole Foods Market,29.735312616116317,-95.57039122357129,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Kroger,29.5825474,-95.3898638,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,Restaurant Depot,29.675167825185017,-95.57720483294291,Kitchen Supply Store
"Westbury, Southeast Houston",29.65,-95.48,Kroger,29.7482323,-95.500197,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,Kroger,29.695869,-95.415516,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,"Spec's Wines, Spirits & Finer Foods",29.592567173804113,-95.60335668051967,Liquor Store
"Westbury, Southeast Houston",29.65,-95.48,Target,29.74507658164775,-95.45362958238226,Big Box Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B plus!,29.5589001,-95.3907595,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,Fiesta Mart,29.690640703345146,-95.41476688911051,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,PetSmart,29.739527,-95.411243,Pet Store
"Westbury, Southeast Houston",29.65,-95.48,Trader Joe's,29.73545763509632,-95.5825621347282,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Dun Huang Plaza 敦煌廣場,29.70395165757924,-95.55362976921904,Shopping Mall
"Westbury, Southeast Houston",29.65,-95.48,Target,29.686719006040402,-95.462403432708,Big Box Store
"Westbury, Southeast Houston",29.65,-95.48,"Spec's Wines, Spirits & Finer Foods",29.744247888820528,-95.39222463224766,Liquor Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B,29.5366437,-95.5364696,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Phoenicia Specialty Foods,29.73467771179062,-95.59472162301888,Gourmet Shop
"Westbury, Southeast Houston",29.65,-95.48,"Spec's Wines, Spirits & Finer Foods",29.748694497268623,-95.37694865555139,Liquor Store
"Westbury, Southeast Houston",29.65,-95.48,JCPenney,29.6869047,-95.4632169,Department Store
"Westbury, Southeast Houston",29.65,-95.48,"Spec's Wines, Spirits & Finer Foods",29.736926,-95.591091,Liquor Store
"Westbury, Southeast Houston",29.65,-95.48,Sam's Club,29.72419938926226,-95.47079795175348,Warehouse Store
"Westbury, Southeast Houston",29.65,-95.48,Whole Foods Market,29.75799411457671,-95.39764273104588,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,D & Q - The Beer Station,29.734773715943625,-95.38910639446627,Beer Store
"Westbury, Southeast Houston",29.65,-95.48,Costco,29.54417732862483,-95.3908870093579,Warehouse Store
"Westbury, Southeast Houston",29.65,-95.48,Walmart Neighborhood Market,29.55600710141861,-95.41572000902228,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B,29.5787448,-95.5825958,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Whole Foods Market,29.599882562119888,-95.623387866914,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Walmart Neighborhood Market,29.674500286454787,-95.49528265818766,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Walgreens,29.579937329663395,-95.39913117885595,Pharmacy
"Westbury, Southeast Houston",29.65,-95.48,Great Wall Supermarket,29.703301577159678,-95.55398752266464,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Sprouts Farmers Market,29.73761328474466,-95.59024853793744,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,PetSmart,29.689347,-95.4135854,Pet Store
"Westbury, Southeast Houston",29.65,-95.48,Academy Sports + Outdoors,29.7323123,-95.4157543,Sporting Goods Shop
"Westbury, Southeast Houston",29.65,-95.48,Walgreens,29.7410742,-95.4406324,Pharmacy
"Westbury, Southeast Houston",29.65,-95.48,Joe V's Smart Shop,29.6078535,-95.477435,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,HEB MacGregor Market,29.713732,-95.377456,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,"Spec's Wines, Spirits & Finer Foods",29.78516934659421,-95.49411949289518,Liquor Store
"Westbury, Southeast Houston",29.65,-95.48,Fiesta Grocery Store,29.646653761173916,-95.46051731340947,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Pearland Town Center,29.553374500701494,-95.39377212524414,Shopping Mall
"Westbury, Southeast Houston",29.65,-95.48,Smoothie King,29.744462,-95.390984,Smoothie Shop
"Westbury, Southeast Houston",29.65,-95.48,Total Wine & More,29.554346424183304,-95.38091692394823,Wine Shop
"Westbury, Southeast Houston",29.65,-95.48,Sprouts Farmers Market,29.7746374,-95.4002306,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B,29.7354441,-95.5875698,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,99 Ranch Market,29.785290749203405,-95.52282601930271,Food & Drink Shop
"Westbury, Southeast Houston",29.65,-95.48,Macy's,29.737893463506403,-95.46436099175105,Department Store
"Westbury, Southeast Houston",29.65,-95.48,H-E-B,29.7874794,-95.5320694,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Walgreens,29.66383513949685,-95.46494722366333,Pharmacy
"Westbury, Southeast Houston",29.65,-95.48,Costco,29.78785797483925,-95.52988734348452,Warehouse Store
"Westbury, Southeast Houston",29.65,-95.48,Randalls,29.7488787,-95.4658379,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,Town & Country Village,29.77533046,-95.5602272,Shopping Mall
"Westbury, Southeast Houston",29.65,-95.48,Kroger,29.563560467610287,-95.56548977263719,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,Al-Ameen Halal Meat,29.685192954261364,-95.39125016208939,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Total Wine & More,29.7668615,-95.5514798,Wine Shop
"Westbury, Southeast Houston",29.65,-95.48,Viet Hoa,29.688757424071444,-95.55968326174487,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,CVS pharmacy,29.737711361399764,-95.52554171890593,Pharmacy
"Westbury, Southeast Houston",29.65,-95.48,Memorial City Mall,29.781108986953505,-95.54020966983371,Shopping Mall
"Westbury, Southeast Houston",29.65,-95.48,Pepper Twins,29.75267404,-95.40339739,Health Food Store
"Westbury, Southeast Houston",29.65,-95.48,Whole Foods Market,29.744379,-95.381412,Grocery Store
"Westbury, Southeast Houston",29.65,-95.48,Chick-fil-A,29.5375007,-95.5315097,Food Service
"Westbury, Southeast Houston",29.65,-95.48,99 Cents Only Stores,29.681642999999998,-95.439135,Discount Store
"Westbury, Southeast Houston",29.65,-95.48,Walmart Supercenter,29.72310341009565,-95.46533072207033,Big Box Store
"Westbury, Southeast Houston",29.65,-95.48,Kroger,29.7362743,-95.5448898,Supermarket
"Westbury, Southeast Houston",29.65,-95.48,Corner Store,29.749525,-95.497118,Convenience Store
"Westbury, Southeast Houston",29.65,-95.48,Target,29.55323364184265,-95.38386608166181,Big Box Store
"Westbury, Southeast Houston",29.65,-95.48,Sam's Club,29.567652108326026,-95.38967468093367,Warehouse Store
"Chinatown, Sharpstown",29.69,-95.53,H Mart,29.70615440149667,-95.55390669781087,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,"Spec's Wines, Spirits & Finer Foods",29.738083222098417,-95.51041953766054,Liquor Store
"Chinatown, Sharpstown",29.69,-95.53,Bedrock City Comic Co.,29.738429130167564,-95.49966111103411,Comic Shop
"Chinatown, Sharpstown",29.69,-95.53,Chocolat zeina,29.738490850482208,-95.49033461045305,Chocolate Shop
"Chinatown, Sharpstown",29.69,-95.53,Whole Foods Market,29.735312616116317,-95.57039122357129,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Target,29.735120688291364,-95.5174901003278,Big Box Store
"Chinatown, Sharpstown",29.69,-95.53,Trader Joe's,29.73545763509632,-95.5825621347282,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Dun Huang Plaza 敦煌廣場,29.70395165757924,-95.55362976921904,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.7479856,-95.4850284,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Phoenicia Specialty Foods,29.73467771179062,-95.59472162301888,Gourmet Shop
"Chinatown, Sharpstown",29.69,-95.53,"Spec's Wines, Spirits & Finer Foods",29.736926,-95.591091,Liquor Store
"Chinatown, Sharpstown",29.69,-95.53,The Vitamin Shoppe,29.7371869,-95.5012751,Supplement Shop
"Chinatown, Sharpstown",29.69,-95.53,Trader Joe's,29.75262739583288,-95.50144920293054,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Sprouts Farmers Market,29.73761328474466,-95.59024853793744,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Great Wall Supermarket,29.703301577159678,-95.55398752266464,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Whole Foods Market,29.752211956945917,-95.5002600692758,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Restaurant Depot,29.675167825185017,-95.57720483294291,Kitchen Supply Store
"Chinatown, Sharpstown",29.69,-95.53,The Galleria,29.7368358,-95.4636925,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,Joe V's Smart Shop,29.655176,-95.513204,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Whole Foods Market,29.70683332400925,-95.44169206646067,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,River Oaks District,29.74278708403033,-95.453509579883,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,Micro Center,29.724975553127997,-95.46689928963602,Electronics Store
"Chinatown, Sharpstown",29.69,-95.53,Whole Foods Market,29.749479791687545,-95.46163506664445,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Meyerland Plaza,29.68781133559464,-95.46093611001596,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.7354441,-95.5875698,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Total Wine & More,29.751325699382097,-95.46231890674585,Wine Shop
"Chinatown, Sharpstown",29.69,-95.53,Walgreens,29.750449730198486,-95.49663081765169,Pharmacy
"Chinatown, Sharpstown",29.69,-95.53,Rice Epicurean,29.746557109400666,-95.48589879169144,Fruit & Vegetable Store
"Chinatown, Sharpstown",29.69,-95.53,Central Market,29.7410098,-95.44379,Gourmet Shop
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.7482323,-95.500197,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,CityCentre,29.779789972526707,-95.55975063844612,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,Highland Village,29.7416493273977,-95.44676971193074,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,Walgreens,29.7409721,-95.4677254,Pharmacy
"Chinatown, Sharpstown",29.69,-95.53,Town & Country Village,29.77533046,-95.5602272,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,"Spec's Wines, Spirits & Finer Foods",29.732484758031248,-95.46428225016463,Liquor Store
"Chinatown, Sharpstown",29.69,-95.53,Costco,29.733971115841793,-95.43964074339954,Warehouse Store
"Chinatown, Sharpstown",29.69,-95.53,Viet Hoa,29.688757424071444,-95.55968326174487,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.7874794,-95.5320694,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Total Wine & More,29.7668615,-95.5514798,Wine Shop
"Chinatown, Sharpstown",29.69,-95.53,Costco,29.78785797483925,-95.52988734348452,Warehouse Store
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.7267244,-95.4271793,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,99 Ranch Market,29.785290749203405,-95.52282601930271,Food & Drink Shop
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.7362743,-95.5448898,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,"Spec's Wines, Spirits & Finer Foods",29.78516934659421,-95.49411949289518,Liquor Store
"Chinatown, Sharpstown",29.69,-95.53,Super H Mart,29.79232357986547,-95.52111143558255,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Memorial City Mall,29.781108986953505,-95.54020966983371,Shopping Mall
"Chinatown, Sharpstown",29.69,-95.53,Academy Sports + Outdoors,29.7873171,-95.536337,Sporting Goods Shop
"Chinatown, Sharpstown",29.69,-95.53,CVS pharmacy,29.737711361399764,-95.52554171890593,Pharmacy
"Chinatown, Sharpstown",29.69,-95.53,Target,29.692844991400705,-95.41843855877896,Big Box Store
"Chinatown, Sharpstown",29.69,-95.53,"Spec's Wines, Spirits & Finer Foods",29.7227454885471,-95.4401333159328,Liquor Store
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.7076528,-95.4698099,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.6886245,-95.4642329,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Total Wine & More,29.7053679,-95.4198345,Wine Shop
"Chinatown, Sharpstown",29.69,-95.53,Target,29.74507658164775,-95.45362958238226,Big Box Store
"Chinatown, Sharpstown",29.69,-95.53,Trader Joe's,29.739137321386455,-95.41136096166395,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Kirbside Bar,29.73915182491743,-95.41818404559953,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Sam's Club,29.72419938926226,-95.47079795175348,Warehouse Store
"Chinatown, Sharpstown",29.69,-95.53,"Spec's Wines, Spirits & Finer Foods",29.592567173804113,-95.60335668051967,Liquor Store
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.7059432,-95.6415745,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Whole Foods Market,29.599882562119888,-95.623387866914,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.7379131,-95.4026184,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.7274415,-95.4305636,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.6694668,-95.4636655,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Corner Store,29.749525,-95.497118,Convenience Store
"Chinatown, Sharpstown",29.69,-95.53,Target,29.732804941168112,-95.6267438421302,Big Box Store
"Chinatown, Sharpstown",29.69,-95.53,Southwest Farmers Market,29.674360455923747,-95.55001944536397,Flea Market
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.6084495,-95.6455307,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Randalls,29.7488787,-95.4658379,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.6910702,-95.5597218,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Welcome Supermarket,29.70647359880257,-95.54483777983161,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Macy's,29.737893463506403,-95.46436099175105,Department Store
"Chinatown, Sharpstown",29.69,-95.53,Walgreens,29.7410742,-95.4406324,Pharmacy
"Chinatown, Sharpstown",29.69,-95.53,PetSmart,29.739527,-95.411243,Pet Store
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.757494688525963,-95.62742070124841,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Whole Foods Market,29.75799411457671,-95.39764273104588,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,"Spec's Wines, Spirits & Finer Foods",29.744247888820528,-95.39222463224766,Liquor Store
"Chinatown, Sharpstown",29.69,-95.53,Almadina Supermarket,29.730922456819034,-95.50166226293848,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,H-E-B,29.5787448,-95.5825958,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Walmart Neighborhood Market,29.674500286454787,-95.49528265818766,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Sam's Club,29.644869809155594,-95.57884339506307,Warehouse Store
"Chinatown, Sharpstown",29.69,-95.53,Sprouts Farmers Market,29.7746374,-95.4002306,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Hong Kong Food Mart,29.702199794438204,-95.57733521723206,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Academy Sports + Outdoors,29.7323123,-95.4157543,Sporting Goods Shop
"Chinatown, Sharpstown",29.69,-95.53,Target,29.686719006040402,-95.462403432708,Big Box Store
"Chinatown, Sharpstown",29.69,-95.53,D & Q - The Beer Station,29.734773715943625,-95.38910639446627,Beer Store
"Chinatown, Sharpstown",29.69,-95.53,Target,29.735493661085858,-95.56825485108713,Big Box Store
"Chinatown, Sharpstown",29.69,-95.53,JCPenney,29.6869047,-95.4632169,Department Store
"Chinatown, Sharpstown",29.69,-95.53,Walmart Supercenter,29.72310341009565,-95.46533072207033,Big Box Store
"Chinatown, Sharpstown",29.69,-95.53,Chick-fil-A,29.811921882379874,-95.5646012304551,Food Service
"Chinatown, Sharpstown",29.69,-95.53,Costco,29.585449745089303,-95.64377760923992,Warehouse Store
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.695869,-95.415516,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.67841483585102,-95.64106846122382,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.7525255,-95.6052993,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,Kroger,29.5855518,-95.6330318,Supermarket
"Chinatown, Sharpstown",29.69,-95.53,CVS pharmacy,29.74058424862417,-95.45759534402666,Pharmacy
"Chinatown, Sharpstown",29.69,-95.53,Fiesta Mart,29.690640703345146,-95.41476688911051,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Academy Sports + Outdoors,29.593313,-95.6330778,Sporting Goods Shop
"Chinatown, Sharpstown",29.69,-95.53,Pepper Twins,29.75267404,-95.40339739,Health Food Store
"Chinatown, Sharpstown",29.69,-95.53,HEB MacGregor Market,29.713732,-95.377456,Grocery Store
"Chinatown, Sharpstown",29.69,-95.53,Target,29.596071,-95.627799,Big Box Store
Aldine,29.9,-95.39,Mi Tienda,29.869838237102282,-95.33241391181946,Grocery Store
Aldine,29.9,-95.39,Manready Mercantile,29.803043048215088,-95.40226318352558,Men's Store
Aldine,29.9,-95.39,The Heights H-E-B,29.8070977,-95.4092752,Grocery Store
Aldine,29.9,-95.39,Buchanan's Native Plants,29.791149286134544,-95.39176072335081,Flower Shop
Aldine,29.9,-95.39,Best Buy,29.92291,-95.414073,Electronics Store
Aldine,29.9,-95.39,Premium Draught,29.785078174746292,-95.38786487992098,Beer Store
Aldine,29.9,-95.39,European Wax Center,29.828910963742754,-95.43072542042579,Health & Beauty Service
